"","Year","Month","Day","Hour","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","workdays","Member.type","num"
"2650",2019,"Mar",2,6,0.05,0,0,39,49,36,"Non-workdays","Member",19
"2651",2019,"Mar",2,7,0.05,0,0,39,49,36,"Non-workdays","Casual",5
"2652",2019,"Mar",2,7,0.05,0,0,39,49,36,"Non-workdays","Member",70
"2653",2019,"Mar",2,8,0.05,0,0,39,49,36,"Non-workdays","Casual",14
"2654",2019,"Mar",2,8,0.05,0,0,39,49,36,"Non-workdays","Member",142
"2655",2019,"Mar",2,9,0.05,0,0,39,49,36,"Non-workdays","Casual",29
"2656",2019,"Mar",2,9,0.05,0,0,39,49,36,"Non-workdays","Member",221
"2657",2019,"Mar",2,10,0.05,0,0,39,49,36,"Non-workdays","Casual",50
"2658",2019,"Mar",2,10,0.05,0,0,39,49,36,"Non-workdays","Member",313
"2659",2019,"Mar",2,11,0.05,0,0,39,49,36,"Non-workdays","Casual",59
"2660",2019,"Mar",2,11,0.05,0,0,39,49,36,"Non-workdays","Member",353
"2661",2019,"Mar",2,12,0.05,0,0,39,49,36,"Non-workdays","Casual",76
"2662",2019,"Mar",2,12,0.05,0,0,39,49,36,"Non-workdays","Member",377
"2663",2019,"Mar",2,13,0.05,0,0,39,49,36,"Non-workdays","Casual",86
"2664",2019,"Mar",2,13,0.05,0,0,39,49,36,"Non-workdays","Member",373
"2665",2019,"Mar",2,14,0.05,0,0,39,49,36,"Non-workdays","Casual",119
"2666",2019,"Mar",2,14,0.05,0,0,39,49,36,"Non-workdays","Member",394
"2667",2019,"Mar",2,15,0.05,0,0,39,49,36,"Non-workdays","Casual",133
"2668",2019,"Mar",2,15,0.05,0,0,39,49,36,"Non-workdays","Member",414
"2669",2019,"Mar",2,16,0.05,0,0,39,49,36,"Non-workdays","Casual",120
"2670",2019,"Mar",2,16,0.05,0,0,39,49,36,"Non-workdays","Member",390
"2671",2019,"Mar",2,17,0.05,0,0,39,49,36,"Non-workdays","Casual",124
"2672",2019,"Mar",2,17,0.05,0,0,39,49,36,"Non-workdays","Member",345
"2673",2019,"Mar",2,18,0.05,0,0,39,49,36,"Non-workdays","Casual",56
"2674",2019,"Mar",2,18,0.05,0,0,39,49,36,"Non-workdays","Member",246
"2675",2019,"Mar",2,19,0.05,0,0,39,49,36,"Non-workdays","Casual",25
"2676",2019,"Mar",2,19,0.05,0,0,39,49,36,"Non-workdays","Member",208
"2677",2019,"Mar",2,20,0.05,0,0,39,49,36,"Non-workdays","Casual",21
"2678",2019,"Mar",2,20,0.05,0,0,39,49,36,"Non-workdays","Member",133
"2679",2019,"Mar",2,21,0.05,0,0,39,49,36,"Non-workdays","Casual",17
"2680",2019,"Mar",2,21,0.05,0,0,39,49,36,"Non-workdays","Member",114
"2681",2019,"Mar",2,22,0.05,0,0,39,49,36,"Non-workdays","Casual",22
"2682",2019,"Mar",2,22,0.05,0,0,39,49,36,"Non-workdays","Member",107
"2683",2019,"Mar",2,23,0.05,0,0,39,49,36,"Non-workdays","Casual",17
"2684",2019,"Mar",2,23,0.05,0,0,39,49,36,"Non-workdays","Member",93
"2685",2019,"Mar",3,0,0.52,0,0,43,47,37,"Non-workdays","Casual",5
"2686",2019,"Mar",3,0,0.52,0,0,43,47,37,"Non-workdays","Member",63
"2687",2019,"Mar",3,1,0.52,0,0,43,47,37,"Non-workdays","Casual",12
"2688",2019,"Mar",3,1,0.52,0,0,43,47,37,"Non-workdays","Member",59
"2689",2019,"Mar",3,2,0.52,0,0,43,47,37,"Non-workdays","Casual",11
"2690",2019,"Mar",3,2,0.52,0,0,43,47,37,"Non-workdays","Member",36
"2691",2019,"Mar",3,3,0.52,0,0,43,47,37,"Non-workdays","Casual",2
"2692",2019,"Mar",3,3,0.52,0,0,43,47,37,"Non-workdays","Member",25
"2693",2019,"Mar",3,4,0.52,0,0,43,47,37,"Non-workdays","Member",6
"2694",2019,"Mar",3,5,0.52,0,0,43,47,37,"Non-workdays","Member",17
"2695",2019,"Mar",3,6,0.52,0,0,43,47,37,"Non-workdays","Casual",3
"2696",2019,"Mar",3,6,0.52,0,0,43,47,37,"Non-workdays","Member",30
"2697",2019,"Mar",3,7,0.52,0,0,43,47,37,"Non-workdays","Casual",6
"2698",2019,"Mar",3,7,0.52,0,0,43,47,37,"Non-workdays","Member",38
"2699",2019,"Mar",3,8,0.52,0,0,43,47,37,"Non-workdays","Casual",14
"2700",2019,"Mar",3,8,0.52,0,0,43,47,37,"Non-workdays","Member",111
"2701",2019,"Mar",3,9,0.52,0,0,43,47,37,"Non-workdays","Casual",17
"2702",2019,"Mar",3,9,0.52,0,0,43,47,37,"Non-workdays","Member",180
"2703",2019,"Mar",3,10,0.52,0,0,43,47,37,"Non-workdays","Casual",35
"2704",2019,"Mar",3,10,0.52,0,0,43,47,37,"Non-workdays","Member",274
"2705",2019,"Mar",3,11,0.52,0,0,43,47,37,"Non-workdays","Casual",53
"2706",2019,"Mar",3,11,0.52,0,0,43,47,37,"Non-workdays","Member",322
"2707",2019,"Mar",3,12,0.52,0,0,43,47,37,"Non-workdays","Casual",26
"2708",2019,"Mar",3,12,0.52,0,0,43,47,37,"Non-workdays","Member",294
"2709",2019,"Mar",3,13,0.52,0,0,43,47,37,"Non-workdays","Casual",27
"2710",2019,"Mar",3,13,0.52,0,0,43,47,37,"Non-workdays","Member",158
"2711",2019,"Mar",3,14,0.52,0,0,43,47,37,"Non-workdays","Casual",6
"2712",2019,"Mar",3,14,0.52,0,0,43,47,37,"Non-workdays","Member",94
"2713",2019,"Mar",3,15,0.52,0,0,43,47,37,"Non-workdays","Casual",2
"2714",2019,"Mar",3,15,0.52,0,0,43,47,37,"Non-workdays","Member",84
"2715",2019,"Mar",3,16,0.52,0,0,43,47,37,"Non-workdays","Casual",9
"2716",2019,"Mar",3,16,0.52,0,0,43,47,37,"Non-workdays","Member",65
"2717",2019,"Mar",3,17,0.52,0,0,43,47,37,"Non-workdays","Casual",2
"2718",2019,"Mar",3,17,0.52,0,0,43,47,37,"Non-workdays","Member",69
"2719",2019,"Mar",3,18,0.52,0,0,43,47,37,"Non-workdays","Casual",2
"2720",2019,"Mar",3,18,0.52,0,0,43,47,37,"Non-workdays","Member",42
"2721",2019,"Mar",3,19,0.52,0,0,43,47,37,"Non-workdays","Casual",1
"2722",2019,"Mar",3,19,0.52,0,0,43,47,37,"Non-workdays","Member",30
"2723",2019,"Mar",3,20,0.52,0,0,43,47,37,"Non-workdays","Member",21
"2724",2019,"Mar",3,21,0.52,0,0,43,47,37,"Non-workdays","Casual",1
"2725",2019,"Mar",3,21,0.52,0,0,43,47,37,"Non-workdays","Member",18
"2726",2019,"Mar",3,22,0.52,0,0,43,47,37,"Non-workdays","Member",25
"2727",2019,"Mar",3,23,0.52,0,0,43,47,37,"Non-workdays","Member",14
"2728",2019,"Mar",4,0,0.01,0,0,38,43,30,"Workdays","Member",9
"2729",2019,"Mar",4,1,0.01,0,0,38,43,30,"Workdays","Member",7
"2730",2019,"Mar",4,2,0.01,0,0,38,43,30,"Workdays","Member",2
"2731",2019,"Mar",4,3,0.01,0,0,38,43,30,"Workdays","Member",1
"2732",2019,"Mar",4,4,0.01,0,0,38,43,30,"Workdays","Member",12
"2733",2019,"Mar",4,5,0.01,0,0,38,43,30,"Workdays","Casual",4
"2734",2019,"Mar",4,5,0.01,0,0,38,43,30,"Workdays","Member",70
"2735",2019,"Mar",4,6,0.01,0,0,38,43,30,"Workdays","Casual",3
"2736",2019,"Mar",4,6,0.01,0,0,38,43,30,"Workdays","Member",218
"2737",2019,"Mar",4,7,0.01,0,0,38,43,30,"Workdays","Casual",11
"2738",2019,"Mar",4,7,0.01,0,0,38,43,30,"Workdays","Member",490
"2739",2019,"Mar",4,8,0.01,0,0,38,43,30,"Workdays","Casual",19
"2740",2019,"Mar",4,8,0.01,0,0,38,43,30,"Workdays","Member",865
"2741",2019,"Mar",4,9,0.01,0,0,38,43,30,"Workdays","Casual",23
"2742",2019,"Mar",4,9,0.01,0,0,38,43,30,"Workdays","Member",427
"2743",2019,"Mar",4,10,0.01,0,0,38,43,30,"Workdays","Casual",25
"2744",2019,"Mar",4,10,0.01,0,0,38,43,30,"Workdays","Member",148
"2745",2019,"Mar",4,11,0.01,0,0,38,43,30,"Workdays","Casual",27
"2746",2019,"Mar",4,11,0.01,0,0,38,43,30,"Workdays","Member",150
"2747",2019,"Mar",4,12,0.01,0,0,38,43,30,"Workdays","Casual",27
"2748",2019,"Mar",4,12,0.01,0,0,38,43,30,"Workdays","Member",202
"2749",2019,"Mar",4,13,0.01,0,0,38,43,30,"Workdays","Casual",34
"2750",2019,"Mar",4,13,0.01,0,0,38,43,30,"Workdays","Member",207
"2751",2019,"Mar",4,14,0.01,0,0,38,43,30,"Workdays","Casual",31
"2752",2019,"Mar",4,14,0.01,0,0,38,43,30,"Workdays","Member",195
"2753",2019,"Mar",4,15,0.01,0,0,38,43,30,"Workdays","Casual",36
"2754",2019,"Mar",4,15,0.01,0,0,38,43,30,"Workdays","Member",239
"2755",2019,"Mar",4,16,0.01,0,0,38,43,30,"Workdays","Casual",46
"2756",2019,"Mar",4,16,0.01,0,0,38,43,30,"Workdays","Member",432
"2757",2019,"Mar",4,17,0.01,0,0,38,43,30,"Workdays","Casual",40
"2758",2019,"Mar",4,17,0.01,0,0,38,43,30,"Workdays","Member",887
"2759",2019,"Mar",4,18,0.01,0,0,38,43,30,"Workdays","Casual",24
"2760",2019,"Mar",4,18,0.01,0,0,38,43,30,"Workdays","Member",608
"2761",2019,"Mar",4,19,0.01,0,0,38,43,30,"Workdays","Casual",3
"2762",2019,"Mar",4,19,0.01,0,0,38,43,30,"Workdays","Member",334
"2763",2019,"Mar",4,20,0.01,0,0,38,43,30,"Workdays","Casual",8
"2764",2019,"Mar",4,20,0.01,0,0,38,43,30,"Workdays","Member",175
"2765",2019,"Mar",4,21,0.01,0,0,38,43,30,"Workdays","Member",140
"2766",2019,"Mar",4,22,0.01,0,0,38,43,30,"Workdays","Casual",4
"2767",2019,"Mar",4,22,0.01,0,0,38,43,30,"Workdays","Member",63
"2768",2019,"Mar",4,23,0.01,0,0,38,43,30,"Workdays","Member",19
"2769",2019,"Mar",5,0,0,0,0,33,43,27,"Workdays","Casual",4
"2770",2019,"Mar",5,0,0,0,0,33,43,27,"Workdays","Member",13
"2771",2019,"Mar",5,1,0,0,0,33,43,27,"Workdays","Casual",6
"2772",2019,"Mar",5,1,0,0,0,33,43,27,"Workdays","Member",7
"2773",2019,"Mar",5,2,0,0,0,33,43,27,"Workdays","Casual",4
"2774",2019,"Mar",5,2,0,0,0,33,43,27,"Workdays","Member",3
"2775",2019,"Mar",5,3,0,0,0,33,43,27,"Workdays","Member",4
"2776",2019,"Mar",5,4,0,0,0,33,43,27,"Workdays","Member",11
"2777",2019,"Mar",5,5,0,0,0,33,43,27,"Workdays","Casual",1
"2778",2019,"Mar",5,5,0,0,0,33,43,27,"Workdays","Member",77
"2779",2019,"Mar",5,6,0,0,0,33,43,27,"Workdays","Casual",3
"2780",2019,"Mar",5,6,0,0,0,33,43,27,"Workdays","Member",201
"2781",2019,"Mar",5,7,0,0,0,33,43,27,"Workdays","Casual",8
"2782",2019,"Mar",5,7,0,0,0,33,43,27,"Workdays","Member",543
"2783",2019,"Mar",5,8,0,0,0,33,43,27,"Workdays","Casual",22
"2784",2019,"Mar",5,8,0,0,0,33,43,27,"Workdays","Member",913
"2785",2019,"Mar",5,9,0,0,0,33,43,27,"Workdays","Casual",13
"2786",2019,"Mar",5,9,0,0,0,33,43,27,"Workdays","Member",444
"2787",2019,"Mar",5,10,0,0,0,33,43,27,"Workdays","Casual",21
"2788",2019,"Mar",5,10,0,0,0,33,43,27,"Workdays","Member",165
"2789",2019,"Mar",5,11,0,0,0,33,43,27,"Workdays","Casual",21
"2790",2019,"Mar",5,11,0,0,0,33,43,27,"Workdays","Member",156
"2791",2019,"Mar",5,12,0,0,0,33,43,27,"Workdays","Casual",33
"2792",2019,"Mar",5,12,0,0,0,33,43,27,"Workdays","Member",236
"2793",2019,"Mar",5,13,0,0,0,33,43,27,"Workdays","Casual",31
"2794",2019,"Mar",5,13,0,0,0,33,43,27,"Workdays","Member",222
"2795",2019,"Mar",5,14,0,0,0,33,43,27,"Workdays","Casual",46
"2796",2019,"Mar",5,14,0,0,0,33,43,27,"Workdays","Member",204
"2797",2019,"Mar",5,15,0,0,0,33,43,27,"Workdays","Casual",65
"2798",2019,"Mar",5,15,0,0,0,33,43,27,"Workdays","Member",289
"2799",2019,"Mar",5,16,0,0,0,33,43,27,"Workdays","Casual",63
"2800",2019,"Mar",5,16,0,0,0,33,43,27,"Workdays","Member",470
"2801",2019,"Mar",5,17,0,0,0,33,43,27,"Workdays","Casual",69
"2802",2019,"Mar",5,17,0,0,0,33,43,27,"Workdays","Member",897
"2803",2019,"Mar",5,18,0,0,0,33,43,27,"Workdays","Casual",25
"2804",2019,"Mar",5,18,0,0,0,33,43,27,"Workdays","Member",618
"2805",2019,"Mar",5,19,0,0,0,33,43,27,"Workdays","Casual",11
"2806",2019,"Mar",5,19,0,0,0,33,43,27,"Workdays","Member",352
"2807",2019,"Mar",5,20,0,0,0,33,43,27,"Workdays","Casual",5
"2808",2019,"Mar",5,20,0,0,0,33,43,27,"Workdays","Member",226
"2809",2019,"Mar",5,21,0,0,0,33,43,27,"Workdays","Casual",4
"2810",2019,"Mar",5,21,0,0,0,33,43,27,"Workdays","Member",126
"2811",2019,"Mar",5,22,0,0,0,33,43,27,"Workdays","Casual",3
"2812",2019,"Mar",5,22,0,0,0,33,43,27,"Workdays","Member",74
"2813",2019,"Mar",5,23,0,0,0,33,43,27,"Workdays","Casual",5
"2814",2019,"Mar",5,23,0,0,0,33,43,27,"Workdays","Member",46
"2815",2019,"Mar",6,0,0,0,0,29,34,22,"Workdays","Casual",1
"2816",2019,"Mar",6,0,0,0,0,29,34,22,"Workdays","Member",13
"2817",2019,"Mar",6,1,0,0,0,29,34,22,"Workdays","Member",11
"2818",2019,"Mar",6,2,0,0,0,29,34,22,"Workdays","Member",3
"2819",2019,"Mar",6,4,0,0,0,29,34,22,"Workdays","Member",11
"2820",2019,"Mar",6,5,0,0,0,29,34,22,"Workdays","Member",61
"2821",2019,"Mar",6,6,0,0,0,29,34,22,"Workdays","Casual",3
"2822",2019,"Mar",6,6,0,0,0,29,34,22,"Workdays","Member",212
"2823",2019,"Mar",6,7,0,0,0,29,34,22,"Workdays","Casual",4
"2824",2019,"Mar",6,7,0,0,0,29,34,22,"Workdays","Member",441
"2825",2019,"Mar",6,8,0,0,0,29,34,22,"Workdays","Casual",19
"2826",2019,"Mar",6,8,0,0,0,29,34,22,"Workdays","Member",782
"2827",2019,"Mar",6,9,0,0,0,29,34,22,"Workdays","Casual",19
"2828",2019,"Mar",6,9,0,0,0,29,34,22,"Workdays","Member",371
"2829",2019,"Mar",6,10,0,0,0,29,34,22,"Workdays","Casual",9
"2830",2019,"Mar",6,10,0,0,0,29,34,22,"Workdays","Member",160
"2831",2019,"Mar",6,11,0,0,0,29,34,22,"Workdays","Casual",9
"2832",2019,"Mar",6,11,0,0,0,29,34,22,"Workdays","Member",168
"2833",2019,"Mar",6,12,0,0,0,29,34,22,"Workdays","Casual",17
"2834",2019,"Mar",6,12,0,0,0,29,34,22,"Workdays","Member",194
"2835",2019,"Mar",6,13,0,0,0,29,34,22,"Workdays","Casual",10
"2836",2019,"Mar",6,13,0,0,0,29,34,22,"Workdays","Member",178
"2837",2019,"Mar",6,14,0,0,0,29,34,22,"Workdays","Casual",7
"2838",2019,"Mar",6,14,0,0,0,29,34,22,"Workdays","Member",165
"2839",2019,"Mar",6,15,0,0,0,29,34,22,"Workdays","Casual",13
"2840",2019,"Mar",6,15,0,0,0,29,34,22,"Workdays","Member",235
"2841",2019,"Mar",6,16,0,0,0,29,34,22,"Workdays","Casual",18
"2842",2019,"Mar",6,16,0,0,0,29,34,22,"Workdays","Member",369
"2843",2019,"Mar",6,17,0,0,0,29,34,22,"Workdays","Casual",25
"2844",2019,"Mar",6,17,0,0,0,29,34,22,"Workdays","Member",733
"2845",2019,"Mar",6,18,0,0,0,29,34,22,"Workdays","Casual",19
"2846",2019,"Mar",6,18,0,0,0,29,34,22,"Workdays","Member",505
"2847",2019,"Mar",6,19,0,0,0,29,34,22,"Workdays","Casual",7
"2848",2019,"Mar",6,19,0,0,0,29,34,22,"Workdays","Member",297
"2849",2019,"Mar",6,20,0,0,0,29,34,22,"Workdays","Casual",3
"2850",2019,"Mar",6,20,0,0,0,29,34,22,"Workdays","Member",201
"2851",2019,"Mar",6,21,0,0,0,29,34,22,"Workdays","Casual",3
"2852",2019,"Mar",6,21,0,0,0,29,34,22,"Workdays","Member",130
"2853",2019,"Mar",6,22,0,0,0,29,34,22,"Workdays","Casual",3
"2854",2019,"Mar",6,22,0,0,0,29,34,22,"Workdays","Member",75
"2855",2019,"Mar",6,23,0,0,0,29,34,22,"Workdays","Casual",1
"2856",2019,"Mar",6,23,0,0,0,29,34,22,"Workdays","Member",32
"2857",2019,"Mar",7,0,0,0,0,32,45,25,"Workdays","Casual",1
"2858",2019,"Mar",7,0,0,0,0,32,45,25,"Workdays","Member",19
"2859",2019,"Mar",7,1,0,0,0,32,45,25,"Workdays","Member",7
"2860",2019,"Mar",7,3,0,0,0,32,45,25,"Workdays","Member",2
"2861",2019,"Mar",7,4,0,0,0,32,45,25,"Workdays","Member",11
"2862",2019,"Mar",7,5,0,0,0,32,45,25,"Workdays","Casual",2
"2863",2019,"Mar",7,5,0,0,0,32,45,25,"Workdays","Member",66
"2864",2019,"Mar",7,6,0,0,0,32,45,25,"Workdays","Casual",2
"2865",2019,"Mar",7,6,0,0,0,32,45,25,"Workdays","Member",173
"2866",2019,"Mar",7,7,0,0,0,32,45,25,"Workdays","Casual",6
"2867",2019,"Mar",7,7,0,0,0,32,45,25,"Workdays","Member",506
"2868",2019,"Mar",7,8,0,0,0,32,45,25,"Workdays","Casual",22
"2869",2019,"Mar",7,8,0,0,0,32,45,25,"Workdays","Member",815
"2870",2019,"Mar",7,9,0,0,0,32,45,25,"Workdays","Casual",24
"2871",2019,"Mar",7,9,0,0,0,32,45,25,"Workdays","Member",431
"2872",2019,"Mar",7,10,0,0,0,32,45,25,"Workdays","Casual",18
"2873",2019,"Mar",7,10,0,0,0,32,45,25,"Workdays","Member",160
"2874",2019,"Mar",7,11,0,0,0,32,45,25,"Workdays","Casual",16
"2875",2019,"Mar",7,11,0,0,0,32,45,25,"Workdays","Member",195
"2876",2019,"Mar",7,12,0,0,0,32,45,25,"Workdays","Casual",24
"2877",2019,"Mar",7,12,0,0,0,32,45,25,"Workdays","Member",234
"2878",2019,"Mar",7,13,0,0,0,32,45,25,"Workdays","Casual",29
"2879",2019,"Mar",7,13,0,0,0,32,45,25,"Workdays","Member",256
"2880",2019,"Mar",7,14,0,0,0,32,45,25,"Workdays","Casual",39
"2881",2019,"Mar",7,14,0,0,0,32,45,25,"Workdays","Member",204
"2882",2019,"Mar",7,15,0,0,0,32,45,25,"Workdays","Casual",34
"2883",2019,"Mar",7,15,0,0,0,32,45,25,"Workdays","Member",285
"2884",2019,"Mar",7,16,0,0,0,32,45,25,"Workdays","Casual",39
"2885",2019,"Mar",7,16,0,0,0,32,45,25,"Workdays","Member",484
"2886",2019,"Mar",7,17,0,0,0,32,45,25,"Workdays","Casual",47
"2887",2019,"Mar",7,17,0,0,0,32,45,25,"Workdays","Member",820
"2888",2019,"Mar",7,18,0,0,0,32,45,25,"Workdays","Casual",33
"2889",2019,"Mar",7,18,0,0,0,32,45,25,"Workdays","Member",606
"2890",2019,"Mar",7,19,0,0,0,32,45,25,"Workdays","Casual",8
"2891",2019,"Mar",7,19,0,0,0,32,45,25,"Workdays","Member",390
"2892",2019,"Mar",7,20,0,0,0,32,45,25,"Workdays","Casual",10
"2893",2019,"Mar",7,20,0,0,0,32,45,25,"Workdays","Member",246
"2894",2019,"Mar",7,21,0,0,0,32,45,25,"Workdays","Casual",10
"2895",2019,"Mar",7,21,0,0,0,32,45,25,"Workdays","Member",170
"2896",2019,"Mar",7,22,0,0,0,32,45,25,"Workdays","Casual",10
"2897",2019,"Mar",7,22,0,0,0,32,45,25,"Workdays","Member",120
"2898",2019,"Mar",7,23,0,0,0,32,45,25,"Workdays","Casual",7
"2899",2019,"Mar",7,23,0,0,0,32,45,25,"Workdays","Member",48
"2900",2019,"Mar",8,0,0.21,0,0,36,41,32,"Workdays","Member",35
"2901",2019,"Mar",8,1,0.21,0,0,36,41,32,"Workdays","Casual",3
"2902",2019,"Mar",8,1,0.21,0,0,36,41,32,"Workdays","Member",13
"2903",2019,"Mar",8,2,0.21,0,0,36,41,32,"Workdays","Casual",7
"2904",2019,"Mar",8,2,0.21,0,0,36,41,32,"Workdays","Member",4
"2905",2019,"Mar",8,3,0.21,0,0,36,41,32,"Workdays","Casual",2
"2906",2019,"Mar",8,3,0.21,0,0,36,41,32,"Workdays","Member",4
"2907",2019,"Mar",8,4,0.21,0,0,36,41,32,"Workdays","Casual",1
"2908",2019,"Mar",8,4,0.21,0,0,36,41,32,"Workdays","Member",6
"2909",2019,"Mar",8,5,0.21,0,0,36,41,32,"Workdays","Casual",1
"2910",2019,"Mar",8,5,0.21,0,0,36,41,32,"Workdays","Member",78
"2911",2019,"Mar",8,6,0.21,0,0,36,41,32,"Workdays","Casual",3
"2912",2019,"Mar",8,6,0.21,0,0,36,41,32,"Workdays","Member",181
"2913",2019,"Mar",8,7,0.21,0,0,36,41,32,"Workdays","Casual",8
"2914",2019,"Mar",8,7,0.21,0,0,36,41,32,"Workdays","Member",486
"2915",2019,"Mar",8,8,0.21,0,0,36,41,32,"Workdays","Casual",18
"2916",2019,"Mar",8,8,0.21,0,0,36,41,32,"Workdays","Member",843
"2917",2019,"Mar",8,9,0.21,0,0,36,41,32,"Workdays","Casual",22
"2918",2019,"Mar",8,9,0.21,0,0,36,41,32,"Workdays","Member",475
"2919",2019,"Mar",8,10,0.21,0,0,36,41,32,"Workdays","Casual",35
"2920",2019,"Mar",8,10,0.21,0,0,36,41,32,"Workdays","Member",221
"2921",2019,"Mar",8,11,0.21,0,0,36,41,32,"Workdays","Casual",34
"2922",2019,"Mar",8,11,0.21,0,0,36,41,32,"Workdays","Member",260
"2923",2019,"Mar",8,12,0.21,0,0,36,41,32,"Workdays","Casual",29
"2924",2019,"Mar",8,12,0.21,0,0,36,41,32,"Workdays","Member",242
"2925",2019,"Mar",8,13,0.21,0,0,36,41,32,"Workdays","Casual",16
"2926",2019,"Mar",8,13,0.21,0,0,36,41,32,"Workdays","Member",229
"2927",2019,"Mar",8,14,0.21,0,0,36,41,32,"Workdays","Casual",11
"2928",2019,"Mar",8,14,0.21,0,0,36,41,32,"Workdays","Member",149
"2929",2019,"Mar",8,15,0.21,0,0,36,41,32,"Workdays","Casual",7
"2930",2019,"Mar",8,15,0.21,0,0,36,41,32,"Workdays","Member",115
"2931",2019,"Mar",8,16,0.21,0,0,36,41,32,"Workdays","Casual",9
"2932",2019,"Mar",8,16,0.21,0,0,36,41,32,"Workdays","Member",158
"2933",2019,"Mar",8,17,0.21,0,0,36,41,32,"Workdays","Casual",9
"2934",2019,"Mar",8,17,0.21,0,0,36,41,32,"Workdays","Member",263
"2935",2019,"Mar",8,18,0.21,0,0,36,41,32,"Workdays","Casual",11
"2936",2019,"Mar",8,18,0.21,0,0,36,41,32,"Workdays","Member",201
"2937",2019,"Mar",8,19,0.21,0,0,36,41,32,"Workdays","Casual",3
"2938",2019,"Mar",8,19,0.21,0,0,36,41,32,"Workdays","Member",129
"2939",2019,"Mar",8,20,0.21,0,0,36,41,32,"Workdays","Casual",6
"2940",2019,"Mar",8,20,0.21,0,0,36,41,32,"Workdays","Member",123
"2941",2019,"Mar",8,21,0.21,0,0,36,41,32,"Workdays","Casual",5
"2942",2019,"Mar",8,21,0.21,0,0,36,41,32,"Workdays","Member",79
"2943",2019,"Mar",8,22,0.21,0,0,36,41,32,"Workdays","Casual",11
"2944",2019,"Mar",8,22,0.21,0,0,36,41,32,"Workdays","Member",85
"2945",2019,"Mar",8,23,0.21,0,0,36,41,32,"Workdays","Member",65
"2946",2019,"Mar",9,0,0.07,0,0,38,43,35,"Non-workdays","Casual",4
"2947",2019,"Mar",9,0,0.07,0,0,38,43,35,"Non-workdays","Member",40
"2948",2019,"Mar",9,1,0.07,0,0,38,43,35,"Non-workdays","Casual",2
"2949",2019,"Mar",9,1,0.07,0,0,38,43,35,"Non-workdays","Member",31
"2950",2019,"Mar",9,2,0.07,0,0,38,43,35,"Non-workdays","Casual",2
"2951",2019,"Mar",9,2,0.07,0,0,38,43,35,"Non-workdays","Member",15
"2952",2019,"Mar",9,3,0.07,0,0,38,43,35,"Non-workdays","Casual",7
"2953",2019,"Mar",9,3,0.07,0,0,38,43,35,"Non-workdays","Member",9
"2954",2019,"Mar",9,4,0.07,0,0,38,43,35,"Non-workdays","Member",6
"2955",2019,"Mar",9,5,0.07,0,0,38,43,35,"Non-workdays","Casual",3
"2956",2019,"Mar",9,5,0.07,0,0,38,43,35,"Non-workdays","Member",18
"2957",2019,"Mar",9,6,0.07,0,0,38,43,35,"Non-workdays","Casual",7
"2958",2019,"Mar",9,6,0.07,0,0,38,43,35,"Non-workdays","Member",50
"2959",2019,"Mar",9,7,0.07,0,0,38,43,35,"Non-workdays","Casual",17
"2960",2019,"Mar",9,7,0.07,0,0,38,43,35,"Non-workdays","Member",135
"2961",2019,"Mar",9,8,0.07,0,0,38,43,35,"Non-workdays","Casual",39
"2962",2019,"Mar",9,8,0.07,0,0,38,43,35,"Non-workdays","Member",210
"2963",2019,"Mar",9,9,0.07,0,0,38,43,35,"Non-workdays","Casual",39
"2964",2019,"Mar",9,9,0.07,0,0,38,43,35,"Non-workdays","Member",336
"2965",2019,"Mar",9,10,0.07,0,0,38,43,35,"Non-workdays","Casual",86
"2966",2019,"Mar",9,10,0.07,0,0,38,43,35,"Non-workdays","Member",391
"2967",2019,"Mar",9,11,0.07,0,0,38,43,35,"Non-workdays","Casual",94
"2968",2019,"Mar",9,11,0.07,0,0,38,43,35,"Non-workdays","Member",411
"2969",2019,"Mar",9,12,0.07,0,0,38,43,35,"Non-workdays","Casual",109
"2970",2019,"Mar",9,12,0.07,0,0,38,43,35,"Non-workdays","Member",412
"2971",2019,"Mar",9,13,0.07,0,0,38,43,35,"Non-workdays","Casual",101
"2972",2019,"Mar",9,13,0.07,0,0,38,43,35,"Non-workdays","Member",355
"2973",2019,"Mar",9,14,0.07,0,0,38,43,35,"Non-workdays","Casual",101
"2974",2019,"Mar",9,14,0.07,0,0,38,43,35,"Non-workdays","Member",312
"2975",2019,"Mar",9,15,0.07,0,0,38,43,35,"Non-workdays","Casual",103
"2976",2019,"Mar",9,15,0.07,0,0,38,43,35,"Non-workdays","Member",358
"2977",2019,"Mar",9,16,0.07,0,0,38,43,35,"Non-workdays","Casual",122
"2978",2019,"Mar",9,16,0.07,0,0,38,43,35,"Non-workdays","Member",362
"2979",2019,"Mar",9,17,0.07,0,0,38,43,35,"Non-workdays","Casual",71
"2980",2019,"Mar",9,17,0.07,0,0,38,43,35,"Non-workdays","Member",318
"2981",2019,"Mar",9,18,0.07,0,0,38,43,35,"Non-workdays","Casual",34
"2982",2019,"Mar",9,18,0.07,0,0,38,43,35,"Non-workdays","Member",246
"2983",2019,"Mar",9,19,0.07,0,0,38,43,35,"Non-workdays","Casual",24
"2984",2019,"Mar",9,19,0.07,0,0,38,43,35,"Non-workdays","Member",210
"2985",2019,"Mar",9,20,0.07,0,0,38,43,35,"Non-workdays","Casual",21
